ID,Style,Category,Artist,Title,TitleOnly: anticipation,TitleOnly: happiness,TitleOnly: fear,TitleOnly: sadness,TitleOnly: surprise,TitleOnly: trust,dist,label
57728044edc2cb3880f09ccb,Modern Art,Color Field Painting,Larry Zox,Untitled,1.0,0.0,0.0,0.0,0.0,0.0,[[1.0 0.0 0.0 0.0 0.0 0.0]],0
577283c4edc2cb3880fbcf77,Modern Art,Lyrical Abstraction,Stanley Boxer,Alcamosparadiso,0.4995,0.1668,0.0,0.0,0.3336,0.0,[[0.4995 0.1668 0.0 0.0 0.3336 0.0]],0
57728a0fedc2cb38800fc5bd,Modern Art,Expressionism,Jean Cocteau,Poster for the 1911 Ballet Russe season showing Nijinsky in costume for &#39;Le Spectre de la Rose&#39;,0.375,0.25,0.0,0.0,0.125,0.25,[[0.375 0.25 0.0 0.0 0.125 0.25]],0
57728669edc2cb3880042b36,Post Renaissance Art,Realism,Briton Riviere,His Only Friend,0.1335,0.1998,0.0,0.3997,0.1335,0.1335,[[0.1335 0.1998 0.0 0.3997 0.1335 0.1335]],3
57728426edc2cb3880fd1319,Modern Art,Magic Realism,Carel Willink,unknown title,0.6002,0.0,0.0,0.0,0.3998,0.0,[[0.6002 0.0 0.0 0.0 0.3998 0.0]],0
57727bcfedc2cb3880e2be47,Modern Art,Abstract Expressionism,Philip Guston,Zone,0.3846,0.0,0.0769,0.0,0.3846,0.1538,[[0.3846 0.0 0.0769 0.0 0.3846 0.1538]],0
5772721fedc2cb3880c416da,Modern Art,Impressionism,Claude Monet,Autumn on the Seine at Argenteuil,0.0828,0.5006,0.0,0.0828,0.1669,0.1669,[[0.0828 0.5006 0.0 0.0828 0.1669 0.1669]],1
57727795edc2cb3880d4f646,Modern Art,Color Field Painting,Mark Rothko,"No.3/No.13 (Magenta, Black, Green on Orange)",0.3,0.3,0.0,0.1,0.3,0.0,[[0.3 0.3 0.0 0.1 0.3 0.0]],0
577287dbedc2cb3880089858,Modern Art,Neo-Expressionism,Martha Diamond,Cityscape with Blue Shadows #3,0.25,0.5,0.25,0.0,0.0,0.0,[[0.25 0.5 0.25 0.0 0.0 0.0]],1
57727019edc2cb3880bcf10a,Renaissance Art,Northern Renaissance,Jan van Eyck,Virgin and Child with Saints and Donor,0.0909,0.1818,0.0,0.0,0.0909,0.6364,[[0.0909 0.1818 0.0 0.0 0.0909 0.6364]],5
5772877fedc2cb3880075b48,Modern Art,Neo-Expressionism,David Michael Hinnebusch,Self Portrait,0.5,0.0,0.0,0.25,0.0,0.25,[[0.5 0.0 0.0 0.25 0.0 0.25]],0
57728348edc2cb3880fa8786,Modern Art,"Magic Realism,Neo-Expressionism",Christo Coetzee,Boland Bride,0.4286,0.2857,0.0,0.0,0.1429,0.1429,[[0.4286 0.2857 0.0 0.0 0.1429 0.1429]],0
57728209edc2cb3880f64586,Modern Art,Cubism,Henri Le Fauconnier,The Signal,0.4286,0.2857,0.0,0.0,0.1429,0.1429,[[0.4286 0.2857 0.0 0.0 0.1429 0.1429]],0
57728325edc2cb3880f9fd05,Renaissance Art,Northern Renaissance,Cristovao de Figueiredo,Deposi&#231;&#227;o no T&#250;mulo,0.2727,0.0909,0.0,0.1818,0.3636,0.0909,[[0.2727 0.0909 0.0 0.1818 0.3636 0.0909]],4
57728376edc2cb3880fab1b0,Modern Art,Expressionism,Lovis Corinth,Nana-Female Nude,0.25,0.5,0.0,0.0,0.125,0.125,[[0.25 0.5 0.0 0.0 0.125 0.125]],1
57727d3eedc2cb3880e723d5,Post Renaissance Art,Realism,Constant Troyon,Running dogs,0.1669,0.5006,0.0,0.0,0.0828,0.2497,[[0.1669 0.5006 0.0 0.0 0.0828 0.2497]],1
57727c2eedc2cb3880e392f5,Renaissance Art,Northern Renaissance,Dirk Bouts,"Polyptych of the Virgin: The Annunciation, The Visitation, The Adoration Of The Angels and The Adoration Of The Kings",0.1,0.2,0.1,0.1,0.1,0.4,[[0.1 0.2 0.1 0.1 0.1 0.4]],5
577287dcedc2cb3880089a3e,Modern Art,Neo-Expressionism,Rainer Fetting,Der Wolfsjunge,0.4286,0.1429,0.1429,0.0,0.1429,0.1429,[[0.4286 0.1429 0.1429 0.0 0.1429 0.1429]],0
577280b2edc2cb3880f1f0cc,Modern Art,"Color Field Painting,Lyrical Abstraction",Sam Francis,Toward Disappearance III,0.3636,0.0,0.3636,0.0,0.1818,0.0909,[[0.3636 0.0 0.3636 0.0 0.1818 0.0909]],0
57728067edc2cb3880f1298d,Modern Art,Cubism,Andr&#233; Lhote,Vue de Paris ou La Seine au point du jour,0.4,0.4,0.0,0.0,0.0,0.2,[[0.4 0.4 0.0 0.0 0.0 0.2]],0
577284e8edc2cb3880ff387c,Modern Art,Post-Impressionism,Vanessa Bell,Still Life on Corner of a Mantelpiece,0.0833,0.0,0.25,0.25,0.3333,0.0833,[[0.0833 0.0 0.25 0.25 0.3333 0.0833]],4
577287baedc2cb3880080d48,Modern Art,Neo-Expressionism,Peter Alexander,Contoy,0.6667,0.0,0.0,0.0,0.3333,0.0,[[0.6667 0.0 0.0 0.0 0.3333 0.0]],0
577288daedc2cb38800bd799,Post Renaissance Art,Romanticism,Henry Fuseli,The Nightmare,0.0,0.0714,0.5,0.2857,0.0714,0.0714,[[0.0 0.0714 0.5 0.2857 0.0714 0.0714]],2
577286eeedc2cb3880059c32,Modern Art,Magic Realism,Charles Blackman,Room at Twilight,0.25,0.4167,0.0417,0.1458,0.0625,0.0833,[[0.25 0.4167 0.0417 0.1458 0.0625 0.0833]],1
57727ce6edc2cb3880e5fd14,Modern Art,Impressionism,Pericles Pantazis ,Landscape,0.3575,0.4995,0.0,0.0715,0.0,0.0715,[[0.3575 0.4995 0.0 0.0715 0.0 0.0715]],1
57727801edc2cb3880d64efd,Renaissance Art,Northern Renaissance,Albrecht Altdorfer,The Large Spruce,0.1111,0.2222,0.0,0.1111,0.2222,0.3333,[[0.1111 0.2222 0.0 0.1111 0.2222 0.3333]],5
577289cbedc2cb38800f0578,Modern Art,Impressionism,Robert Harris,A North African Interior,0.1429,0.3571,0.1429,0.0714,0.1429,0.1429,[[0.1429 0.3571 0.1429 0.0714 0.1429 0.1429]],1
577280c0edc2cb3880f25de1,Modern Art,Art Informel,Karel Appel,Questioning Children,0.5714,0.0,0.1429,0.1429,0.1429,0.0,[[0.5714 0.0 0.1429 0.1429 0.1429 0.0]],0
57727fb7edc2cb3880eec9ad,Modern Art,Abstract Art,Lawren Harris,LSH 134,0.8333,0.0,0.0,0.0,0.1667,0.0,[[0.8333 0.0 0.0 0.0 0.1667 0.0]],0
577288a4edc2cb38800b2bd2,Modern Art,Impressionism,Tom Roberts,"Boat on Beach, Queenscliff",0.25,0.3333,0.0833,0.1667,0.0,0.1667,[[0.25 0.3333 0.0833 0.1667 0.0 0.1667]],1
577275a8edc2cb3880ced310,Modern Art,Post-Impressionism,Maurice Prendergast,Central Park,0.0996,0.8008,0.0,0.0,0.0,0.0996,[[0.0996 0.8008 0.0 0.0 0.0 0.0996]],1
5772873cedc2cb388006bcef,Contemporary Art,Minimalism,Phillip King,Nile,0.4286,0.2857,0.0,0.0,0.2143,0.0714,[[0.4286 0.2857 0.0 0.0 0.2143 0.0714]],0
57728a7fedc2cb38801121d1,Post Renaissance Art,Romanticism,Thomas Lawrence,"Henrietta Maria Hill, Marchioness of Ailesbury",0.4286,0.0,0.0,0.0,0.0,0.5714,[[0.4286 0.0 0.0 0.0 0.0 0.5714]],5
57727feeedc2cb3880ef6cc9,Modern Art,Abstract Expressionism,Craig Kauffman,Untitled,0.375,0.125,0.0,0.0,0.5,0.0,[[0.375 0.125 0.0 0.0 0.5 0.0]],4
577280dcedc2cb3880f28970,Modern Art,Pop Art,Claes Oldenburg,Pastry Case,0.25,0.25,0.0,0.0,0.25,0.25,[[0.25 0.25 0.0 0.0 0.25 0.25]],0
57728904edc2cb38800c7184,Contemporary Art,Minimalism,Edward Krasinski,Object,0.4444,0.1111,0.1111,0.0,0.2222,0.1111,[[0.4444 0.1111 0.1111 0.0 0.2222 0.1111]],0
57728234edc2cb3880f6dae9,Contemporary Art,Minimalism,Park Seo-Bo,Hereditarius No.1-68-A,0.5,0.0833,0.0,0.0,0.1667,0.25,[[0.5 0.0833 0.0 0.0 0.1667 0.25]],0
57728129edc2cb3880f3a641,Modern Art,Lyrical Abstraction,Ali Omar Ermes,The Fourth Ode (From The Prize Poem Series),0.5,0.1667,0.0,0.0,0.0,0.3333,[[0.5 0.1667 0.0 0.0 0.0 0.3333]],0
57728224edc2cb3880f6c0eb,Modern Art,Cubism,Carlo Carra,Pursuit,0.3333,0.2222,0.3333,0.0,0.1111,0.0,[[0.3333 0.2222 0.3333 0.0 0.1111 0.0]],0
57727ee7edc2cb3880ec4fb2,Post Renaissance Art,Neoclassicism,Giacomo Quarenghi,Ruined tower and Orlovsky gate,0.143,0.0715,0.2145,0.4281,0.0715,0.0715,[[0.143 0.0715 0.2145 0.4281 0.0715 0.0715]],3
5772845aedc2cb3880fdb7df,Modern Art,Lyrical Abstraction,Rene Duvillier,Anubis,0.4,0.1,0.1,0.0,0.1,0.3,[[0.4 0.1 0.1 0.0 0.1 0.3]],0
577287baedc2cb3880080da8,Modern Art,Neo-Expressionism,Peter Alexander,Lido,0.1667,0.3333,0.0,0.1667,0.3333,0.0,[[0.1667 0.3333 0.0 0.1667 0.3333 0.0]],1
577287acedc2cb388007f845,Modern Art,Neo-Expressionism,Samuel Buri,Still life,0.0,0.2,0.2,0.6,0.0,0.0,[[0.0 0.2 0.2 0.6 0.0 0.0]],3
577285c7edc2cb3880023a79,Modern Art,Magic Realism,Nicolae Maniu,The Morning of the Trends,0.2,0.5,0.1,0.0,0.1,0.1,[[0.2 0.5 0.1 0.0 0.1 0.1]],1
5772845cedc2cb3880fdba5f,Modern Art,Lyrical Abstraction,Rene Duvillier,Vision expressive,0.3636,0.2727,0.0,0.0,0.1818,0.1818,[[0.3636 0.2727 0.0 0.0 0.1818 0.1818]],0
577286cdedc2cb3880056d73,Modern Art,Abstract Art,Victor Servranckx,Peinture 58: Opus 58,0.5386,0.0,0.0,0.0773,0.3841,0.0,[[0.5386 0.0 0.0 0.0773 0.3841 0.0]],0
57727ffdedc2cb3880efd959,Modern Art,Expressionism,Tivadar Kosztka Csontvary,Rendez-vous of Lovers,0.2,0.8,0.0,0.0,0.0,0.0,[[0.2 0.8 0.0 0.0 0.0 0.0]],1
5772818cedc2cb3880f4e875,Modern Art,Post-Impressionism,Ilya Mashkov,Portrait of the Artist A. Milman,0.1429,0.0,0.0,0.0,0.1429,0.7143,[[0.1429 0.0 0.0 0.0 0.1429 0.7143]],5
57727bd5edc2cb3880e2c702,Modern Art,Color Field Painting,Barnett Newman,Canto VII,0.2727,0.2727,0.0,0.0,0.0909,0.3636,[[0.2727 0.2727 0.0 0.0 0.0909 0.3636]],5
57728392edc2cb3880fb2fc8,Modern Art,Post-Impressionism,Albert Marquet,July 14th at Havre,0.3328,0.2224,0.2224,0.0,0.0,0.2224,[[0.3328 0.2224 0.2224 0.0 0.0 0.2224]],0
57728240edc2cb3880f6edc9,Contemporary Art,Minimalism,Daniel Buren,Peinture acrylique blanche sur tissu ray&#233; blanc et orange,0.1667,0.3333,0.1667,0.0,0.3333,0.0,[[0.1667 0.3333 0.1667 0.0 0.3333 0.0]],1
57728414edc2cb3880fca248,Modern Art,Pop Art,Erro,Pop Queen,0.1765,0.1765,0.0588,0.0588,0.2353,0.2941,[[0.1765 0.1765 0.0588 0.0588 0.2353 0.2941]],5
577281f7edc2cb3880f628dd,Modern Art,Color Field Painting,Mark Rothko,No. 1 (Royal Red and Blue),0.625,0.0,0.0,0.0,0.25,0.125,[[0.625 0.0 0.0 0.0 0.25 0.125]],0
577287acedc2cb388007f7f5,Modern Art,Pop Art,Samuel Buri,Lehrerschaft,0.6667,0.0,0.0,0.0,0.3333,0.0,[[0.6667 0.0 0.0 0.0 0.3333 0.0]],0
58b510d6edc2c9d5485066cf,Post Renaissance Art,Realism,Carolus-Duran,Portrait of Madame Marie Clerc,0.1667,0.0833,0.0,0.0833,0.1667,0.5,[[0.1667 0.0833 0.0 0.0833 0.1667 0.5]],5
577270a7edc2cb3880bee159,Modern Art,Surrealism,Paul Klee,Puppet theater,0.2746,0.3631,0.0876,0.0547,0.1432,0.0766,[[0.2746 0.3631 0.0876 0.0547 0.1432 0.0766]],1
57727da8edc2cb3880e86c5e,Post Renaissance Art,Romanticism,Alexander Orlowski,Polish Insurgents in the Forrest at Night,0.2308,0.3846,0.1538,0.0,0.0769,0.1538,[[0.2308 0.3846 0.1538 0.0 0.0769 0.1538]],1
5772849dedc2cb3880fe71fb,Modern Art,Color Field Painting,Ron Gorchov,Foley,0.7274,0.0,0.0,0.0,0.0905,0.1821,[[0.7274 0.0 0.0 0.0 0.0905 0.1821]],0
57727da8edc2cb3880e86c9e,Post Renaissance Art,Romanticism,Alexander Orlowski,Portrait of Denis Davydov,0.0833,0.3333,0.0833,0.0833,0.0,0.4167,[[0.0833 0.3333 0.0833 0.0833 0.0 0.4167]],5
577286cbedc2cb38800569bf,Modern Art,Magic Realism,Leonor Fini,Ideal Life,0.2,0.5336,0.0,0.0,0.0664,0.2,[[0.2 0.5336 0.0 0.0 0.0664 0.2]],1
57727631edc2cb3880d0adbf,Modern Art,Impressionism,Gustave Caillebotte,The Nap,0.2,0.6,0.0,0.0,0.1,0.1,[[0.2 0.6 0.0 0.0 0.1 0.1]],1
57728173edc2cb3880f46cbf,Modern Art,Art Informel,Jean Rene Bazaine,"Rocks, Trees and Plain",0.125,0.375,0.0,0.0,0.125,0.375,[[0.125 0.375 0.0 0.0 0.125 0.375]],1
577287caedc2cb38800827af,Modern Art,Neo-Expressionism,Paul Wonner,"Pitcher, Lemons and Book",0.3077,0.3077,0.0769,0.0769,0.0769,0.1538,[[0.3077 0.3077 0.0769 0.0769 0.0769 0.1538]],0
57727f1cedc2cb3880ecf003,Modern Art,Lyrical Abstraction,Jacques H&#233;rold,The Night Is Liquid,0.2986,0.2076,0.091,0.1299,0.2341,0.0389,[[0.2986 0.2076 0.091 0.1299 0.2341 0.0389]],0
5772873fedc2cb388006c2b0,Post Renaissance Art,Rococo,Richard Wilson,Hadrian&#39;s Villa,0.375,0.25,0.0,0.0,0.125,0.25,[[0.375 0.25 0.0 0.0 0.125 0.25]],0
577283f7edc2cb3880fc758f,Modern Art,Neo-Expressionism,Chris Ofili,No Woman No Cry,0.0,0.0,0.0,0.875,0.0,0.125,[[0.0 0.0 0.0 0.875 0.0 0.125]],3
57728309edc2cb3880f97aca,Modern Art,Post-Impressionism,Samuel Mutzner,"The Gate of Lama Temple, Peking",0.2727,0.2727,0.0909,0.0,0.0909,0.2727,[[0.2727 0.2727 0.0909 0.0 0.0909 0.2727]],0
57728594edc2cb3880019338,Modern Art,Abstract Expressionism,Taro Yamamoto,Abstract,0.3077,0.0,0.1538,0.0769,0.4615,0.0,[[0.3077 0.0 0.1538 0.0769 0.4615 0.0]],4
5772842aedc2cb3880fd1967,Modern Art,Abstract Art,Willi Baumeister,Africa I,0.4664,0.1336,0.0664,0.0,0.1336,0.2,[[0.4664 0.1336 0.0664 0.0 0.1336 0.2]],0
577275a4edc2cb3880cecc68,Renaissance Art,Northern Renaissance,Hans Holbein the Younger,Portrait of Thomas Cromwell,0.3333,0.1111,0.0,0.0,0.0,0.5556,[[0.3333 0.1111 0.0 0.0 0.0 0.5556]],5
577287aeedc2cb388007fac9,Modern Art,Color Field Painting,Rupprecht Geiger,621/71,0.4286,0.0,0.0,0.0,0.5714,0.0,[[0.4286 0.0 0.0 0.0 0.5714 0.0]],4
57727023edc2cb3880bcff0a,Renaissance Art,High Renaissance,Pietro Perugino,Christ in Pieta,0.2727,0.0909,0.0,0.2727,0.0909,0.2727,[[0.2727 0.0909 0.0 0.2727 0.0909 0.2727]],0
577287cbedc2cb38800829c1,Modern Art,Neo-Expressionism,Robert Qualters,For John Kane,0.6261,0.1246,0.0,0.0,0.1246,0.1246,[[0.6261 0.1246 0.0 0.0 0.1246 0.1246]],0
57727aaaedc2cb3880df2d49,Modern Art,Impressionism,Frederic Bazille,Port of the Queen at Aigues-Mortes,0.1,0.3,0.0,0.0,0.0,0.6,[[0.1 0.3 0.0 0.0 0.0 0.6]],5
57728371edc2cb3880faaa86,Modern Art,Pop Art,Gerard Fromanger,Drapeau fran&#231;aise (Le Rouge),0.3572,0.0896,0.0358,0.0,0.2139,0.3035,[[0.3572 0.0896 0.0358 0.0 0.2139 0.3035]],0
57727027edc2cb3880bd05ea,Renaissance Art,High Renaissance,Pietro Perugino,St. Sebastian tied to a Column,0.0909,0.0909,0.2727,0.3636,0.0,0.1818,[[0.0909 0.0909 0.2727 0.3636 0.0 0.1818]],3
57728000edc2cb3880efdcff,Modern Art,Surrealism,Oscar Dominguez,Caja con Piano y Toro,0.4004,0.0666,0.0,0.1333,0.2665,0.1333,[[0.4004 0.0666 0.0 0.1333 0.2665 0.1333]],0
57727751edc2cb3880d45b7b,Post Renaissance Art,Rococo,Giovanni Battista Tiepolo,St James the Greater Conquering the Moors,0.2857,0.0,0.1429,0.0,0.0,0.5714,[[0.2857 0.0 0.1429 0.0 0.0 0.5714]],5
577280dcedc2cb3880f28990,Modern Art,Pop Art,Claes Oldenburg,"Two Cheeseburgers, with Everything (Dual Hamburgers)",0.3638,0.2725,0.0,0.0,0.3638,0.0,[[0.3638 0.2725 0.0 0.0 0.3638 0.0]],0
57727bc1edc2cb3880e25050,Modern Art,Post-Impressionism,Henri-Edmond Cross,Landscape,0.3,0.4,0.0,0.0,0.1,0.2,[[0.3 0.4 0.0 0.0 0.1 0.2]],1
57728294edc2cb3880f81b31,Post Renaissance Art,Baroque,Rembrandt,Flora,0.0,0.6663,0.0,0.0,0.0,0.3337,[[0.0 0.6663 0.0 0.0 0.0 0.3337]],1
57727e0cedc2cb3880e9abbf,Modern Art,Magic Realism,Eyvind Earle,A Tree Poem,0.2857,0.2857,0.0,0.0714,0.1429,0.2143,[[0.2857 0.2857 0.0 0.0714 0.1429 0.2143]],0
57728936edc2cb38800d1630,Post Renaissance Art,Baroque,Eustache Le Sueur,Rape of Tamar,0.0,0.0,0.7143,0.2857,0.0,0.0,[[0.0 0.0 0.7143 0.2857 0.0 0.0]],2
57727ddfedc2cb3880e913bd,Post Renaissance Art,Romanticism,Maxim Vorobiev,The Nevka by the Elagin Island,0.25,0.4167,0.0833,0.0,0.0833,0.1667,[[0.25 0.4167 0.0833 0.0 0.0833 0.1667]],1
577271d3edc2cb3880c2e5e5,Post Renaissance Art,Romanticism,Orest Kiprensky,Portrait of Colonel Evgraf V. Davydov,0.1541,0.0,0.0,0.0,0.1541,0.6919,[[0.1541 0.0 0.0 0.0 0.1541 0.6919]],5
57727693edc2cb3880d1edb5,Modern Art,Post-Impressionism,Aristarkh Lentulov,"Street, Moscow",0.6667,0.3333,0.0,0.0,0.0,0.0,[[0.6667 0.3333 0.0 0.0 0.0 0.0]],0
57728172edc2cb3880f46afd,Modern Art,Lyrical Abstraction,Jean Messagier,Machine pour Toulouse Lautrec,0.5455,0.0,0.0909,0.0909,0.0909,0.1818,[[0.5455 0.0 0.0909 0.0909 0.0909 0.1818]],0
577286efedc2cb3880059e9d,Modern Art,Pop Art,Dieter Asmus,Taucherin (auf Steinen),0.6667,0.1111,0.0,0.0,0.1111,0.1111,[[0.6667 0.1111 0.0 0.0 0.1111 0.1111]],0
57728337edc2cb3880fa1997,Contemporary Art,Minimalism,Richard Tuttle,Drift III,0.2,0.0,0.0,0.2,0.6,0.0,[[0.2 0.0 0.0 0.2 0.6 0.0]],4
57727bb2edc2cb3880e23943,Post Renaissance Art,Baroque,David Teniers the Younger,A Monkey Encampment,0.2143,0.3571,0.0,0.0,0.2143,0.2143,[[0.2143 0.3571 0.0 0.0 0.2143 0.2143]],1
57727f6bedc2cb3880edff5b,Modern Art,Surrealism,Raoul Ubac,Le combat de Penth&#233;sil&#233;e,0.3333,0.0,0.4444,0.1111,0.1111,0.0,[[0.3333 0.0 0.4444 0.1111 0.1111 0.0]],2
59c8e3f6edc2c942f022b9da,Modern Art,Expressionism,Albin Egger-Lienz,Der Totentanz Von Anno Neun,0.3635,0.0906,0.1823,0.0906,0.1823,0.0906,[[0.3635 0.0906 0.1823 0.0906 0.1823 0.0906]],0
577287deedc2cb3880089db4,Modern Art,Neo-Expressionism,Tony Scherman,The M.C.,0.7143,0.0,0.0,0.0,0.1429,0.1429,[[0.7143 0.0 0.0 0.0 0.1429 0.1429]],0
57727a71edc2cb3880de7c81,Post Renaissance Art,Neoclassicism,Gino Severini,Two Harlequins,0.2857,0.5714,0.0,0.0,0.1429,0.0,[[0.2857 0.5714 0.0 0.0 0.1429 0.0]],1
57728395edc2cb3880fb34cc,Post Renaissance Art,Realism,George Catlin,Ball-play of the Choctaw--Ball Up,0.3636,0.3636,0.0,0.0,0.1818,0.0909,[[0.3636 0.3636 0.0 0.0 0.1818 0.0909]],0
57728101edc2cb3880f31789,Modern Art,Art Informel,Wols,The Blue Phantom,0.5,0.0,0.3,0.1,0.0,0.1,[[0.5 0.0 0.3 0.1 0.0 0.1]],0
5772867cedc2cb388004491c,Post Renaissance Art,Realism,Adolph Menzel,Clara Schmidt von Knobelsdorff ready to go out,0.0909,0.6364,0.0,0.0,0.0,0.2727,[[0.0909 0.6364 0.0 0.0 0.0 0.2727]],1
57728192edc2cb3880f4f0f5,Modern Art,Art Informel,Jean Fautrier,D&#233;pouille,0.5556,0.0,0.0,0.1111,0.3333,0.0,[[0.5556 0.0 0.0 0.1111 0.3333 0.0]],0
57728170edc2cb3880f4682b,Modern Art,Lyrical Abstraction,Bram van Velde,Desertique,0.6247,0.0,0.0,0.1251,0.2502,0.0,[[0.6247 0.0 0.0 0.1251 0.2502 0.0]],0
577288deedc2cb38800bdecf,Modern Art,Art Informel,Karl Otto Gotz,Smolbeck,0.375,0.25,0.0,0.0,0.375,0.0,[[0.375 0.25 0.0 0.0 0.375 0.0]],0
57727654edc2cb3880d13d03,Post Renaissance Art,Baroque,Annibale Carracci,The Flight into Egypt,0.1667,0.1667,0.3333,0.1667,0.0833,0.0833,[[0.1667 0.1667 0.3333 0.1667 0.0833 0.0833]],2
57726e6dedc2cb3880b7301a,Renaissance Art,High Renaissance,Giovanni Bellini,Pieta,0.4286,0.1429,0.0,0.2857,0.0,0.1429,[[0.4286 0.1429 0.0 0.2857 0.0 0.1429]],0
57727c92edc2cb3880e4cd68,Post Renaissance Art,Realism,Ioannis Altamouras,Port of Copenhagen,0.4444,0.3333,0.0,0.0,0.1111,0.1111,[[0.4444 0.3333 0.0 0.0 0.1111 0.1111]],0
577287aeedc2cb388007fa99,Modern Art,Color Field Painting,Rupprecht Geiger,467/67,0.4545,0.0,0.0909,0.0,0.4545,0.0,[[0.4545 0.0 0.0909 0.0 0.4545 0.0]],0
57727c1aedc2cb3880e377a0,Post Renaissance Art,Romanticism,Pavel Svinyin,Black Methodists Holding a Prayer Meeting,0.3333,0.2222,0.0,0.1111,0.1111,0.2222,[[0.3333 0.2222 0.0 0.1111 0.1111 0.2222]],0
57728415edc2cb3880fca3c5,Post Renaissance Art,Baroque,Artemisia Gentileschi,Self-portrait as the Allegory of Painting,0.4,0.3,0.0,0.0,0.1,0.2,[[0.4 0.3 0.0 0.0 0.1 0.2]],0
577278bbedc2cb3880d8c4e4,Renaissance Art,Early Renaissance,Domenico Ghirlandaio,Old Man with a Young Boy,0.1541,0.3847,0.0,0.0,0.0766,0.3847,[[0.1541 0.3847 0.0 0.0 0.0766 0.3847]],1
590a5e2cedc2c95b34ded0df,Post Renaissance Art,Rococo,David Morier,"William Kerr, 4th Marquess of Lothian on a Charger",0.2,0.0,0.0,0.0,0.1,0.7,[[0.2 0.0 0.0 0.0 0.1 0.7]],5
5772700eedc2cb3880bc82ee,Post Renaissance Art,Baroque,Francisco de Zurbaran,Birth of the Virgin,0.0667,0.4667,0.0,0.0667,0.0667,0.3333,[[0.0667 0.4667 0.0 0.0667 0.0667 0.3333]],1
57726e78edc2cb3880b74146,Renaissance Art,Early Renaissance,Sandro Botticelli,The Adoration of the Magi,0.2503,0.1668,0.0,0.0,0.0,0.5829,[[0.2503 0.1668 0.0 0.0 0.0 0.5829]],5
57727f6bedc2cb3880ee003b,Modern Art,Surrealism,Raoul Ubac,T&#234;te du Mannequin d&#39;Andre Masson,0.5,0.3333,0.0,0.0,0.0,0.1667,[[0.5 0.3333 0.0 0.0 0.0 0.1667]],0
57728268edc2cb3880f77f3d,Modern Art,Expressionism,Leon Spilliaert,The Crossing,0.4,0.2,0.0,0.0,0.4,0.0,[[0.4 0.2 0.0 0.0 0.4 0.0]],0
5772878aedc2cb3880076e67,Modern Art,Lyrical Abstraction,Warren Rohrer,Edge 4,0.4444,0.0,0.2222,0.1111,0.1111,0.1111,[[0.4444 0.0 0.2222 0.1111 0.1111 0.1111]],0
57728ac7edc2cb3880123d9e,Modern Art,Neo-Expressionism,Georg Baselitz,Head and Bottle,0.2727,0.0909,0.0909,0.1818,0.1818,0.1818,[[0.2727 0.0909 0.0909 0.1818 0.1818 0.1818]],0
577285b4edc2cb388001c70f,Modern Art,Pop Art,Patrick Procktor,A Group of Polish Pilots,0.1876,0.3127,0.0625,0.0,0.0625,0.3746,[[0.1876 0.3127 0.0625 0.0 0.0625 0.3746]],5
57728323edc2cb3880f9fac1,Modern Art,Expressionism,Lajos Tihanyi,Nudes,0.2667,0.4667,0.0,0.1333,0.1333,0.0,[[0.2667 0.4667 0.0 0.1333 0.1333 0.0]],1
57727d1dedc2cb3880e69f4c,Renaissance Art,Northern Renaissance,Jan Provoost,"Abraham, Sara and an Angel",0.1667,0.3333,0.0,0.0,0.0833,0.4167,[[0.1667 0.3333 0.0 0.0 0.0833 0.4167]],5
57728428edc2cb3880fd160f,Modern Art,Art Informel,Natalia Dumitresco,On me fait signe,0.4444,0.1111,0.1111,0.0,0.2222,0.1111,[[0.4444 0.1111 0.1111 0.0 0.2222 0.1111]],0
577270f3edc2cb3880bfb543,Renaissance Art,Early Renaissance,Fra Angelico,Transfiguration,0.267,0.133,0.133,0.067,0.267,0.133,[[0.267 0.133 0.133 0.067 0.267 0.133]],0
5772766eedc2cb3880d15f52,Post Renaissance Art,Rococo,William Hogarth,Rake&#39;s Progress&#39; The Gaming House,0.2857,0.4286,0.0,0.0,0.2857,0.0,[[0.2857 0.4286 0.0 0.0 0.2857 0.0]],1
577284aeedc2cb3880fe8cb7,Renaissance Art,High Renaissance,Piero di Cosimo,The Forest Fire,0.2,0.1,0.3,0.2,0.1,0.1,[[0.2 0.1 0.3 0.2 0.1 0.1]],2
58b1af34edc2c937ccc19af2,Modern Art,Magic Realism,Consuelo Hern&#225;ndez,Winter in the Gran Teatro Cervantes of Tanger,0.3,0.2,0.1,0.1,0.1,0.2,[[0.3 0.2 0.1 0.1 0.1 0.2]],0
57728649edc2cb388003a7d7,Post Renaissance Art,Romanticism,Anne-Louis Girodet,Revolt in Cairo (on) 21 October 1798,0.1957,0.0,0.4128,0.1957,0.1085,0.0872,[[0.1957 0.0 0.4128 0.1957 0.1085 0.0872]],2
577284cfedc2cb3880ff1265,Modern Art,Abstract Art,Alberto Magnelli,Conversations,0.2222,0.3333,0.0,0.0,0.1111,0.3333,[[0.2222 0.3333 0.0 0.0 0.1111 0.3333]],1
577287e7edc2cb388008ac6f,Modern Art,Color Field Painting,Fernand Leduc,Triptyque ocre-violet-rouge,0.5388,0.0765,0.0765,0.0,0.3082,0.0,[[0.5388 0.0765 0.0765 0.0 0.3082 0.0]],0
